ractor_user_id,target_user_id,persona,budget_diff,planning_diff,social_diff,same_budget,same_planning_style,same_social_battery,shared_languages_count,shared_activities_count,shared_destination_types_count,shared_experience_types_count,shared_looking_for_what_count,language_score,activity_score,destination_score,experience_score,intent_score,static_score,interest_probability,card_click,full_profile_open,dwell_time_ms,saved_profile,interaction_type,matched_proxy,label,relevance_score
82,1005,BUDGET_CONSCIOUS,1,1,1,0,0,0,1,1,1,0,0,1.0,0.1667,0.5,0.0,0.0,45.83,0.6013,1,1,45271,0,NO,0,1,51.67
875,79,SOCIAL_EXPLORER,1,2,1,0,0,0,1,1,1,0,0,0.5,0.1429,0.5,0.0,0.0,29.52,0.5177,1,0,0,1,SAVE_ONLY,0,1,41.52
635,801,BUDGET_CONSCIOUS,0,2,0,1,0,1,1,0,0,0,0,0.3333,0.0,0.0,0.0,0.0,30.0,0.5346,1,1,40720,0,NO,0,1,34.25
894,859,SPONTANEOUS_ADVENTURER,1,0,0,0,1,1,1,0,0,0,0,0.5,0.0,0.0,0.0,0.0,39.17,0.6304,1,1,32684,0,YES,0,2,80.61
169,893,SPONTANEOUS_ADVENTURER,1,0,1,0,1,0,1,1,1,1,0,0.3333,0.1667,0.5,1.0,0.0,48.33,0.7603,1,1,48958,0,YES,1,3,100.0
68,24,CAUTIOUS_INTROVERT,1,1,0,0,0,1,1,0,0,0,0,0.5,0.0,0.0,0.0,0.0,33.33,0.3186,1,1,21906,0,NO,0,1,31.0
975,289,SPONTANEOUS_ADVENTURER,2,0,0,0,1,1,1,1,0,0,0,1.0,0.1667,0.0,0.0,0.0,46.67,0.7456,1,1,50530,1,YES,1,3,100.0
307,228,CAUTIOUS_INTROVERT,2,1,0,0,0,1,1,1,0,1,0,0.5,0.1667,0.0,1.0,0.0,40.83,0.4644,0,0,0,0,NO,0,0,22.83
189,224,SOCIAL_EXPLORER,1,1,0,0,0,1,1,1,0,0,1,0.25,0.25,0.0,0.0,1.0,38.33,0.6318,1,0,0,1,YES,0,2,72.33
571,965,BUDGET_CONSCIOUS,1,1,1,0,0,0,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0,37.5,0.3251,0,0,0,0,NO,0,0,19.5
211,387,SPONTANEOUS_ADVENTURER,2,1,1,0,0,0,1,0,1,0,0,0.5,0.0,1.0,0.0,0.0,31.67,0.5743,1,0,0,1,SAVE_ONLY,0,1,43.67
24,800,BUDGET_CONSCIOUS,2,0,0,0,1,1,1,1,1,0,1,1.0,0.2,1.0,0.0,1.0,62.33,0.1447,1,1,18918,0,NO,0,1,58.95
757,672,SOCIAL_EXPLORER,0,1,2,1,0,0,1,1,1,0,1,0.3333,0.25,1.0,0.0,1.0,44.17,0.5286,1,1,42365,0,NO,0,1,49.0
748,17,BUDGET_CONSCIOUS,2,1,1,0,0,0,1,0,0,1,0,0.25,0.0,0.0,1.0,0.0,26.67,0.0,0,0,0,0,NO,0,0,8.67
91,576,SOCIAL_EXPLORER,2,1,1,0,0,0,1,3,1,1,0,0.5,0.75,0.5,1.0,0.0,51.67,0.6776,1,0,0,1,YES,0,2,85.67
78,133,BUDGET_CONSCIOUS,0,0,1,1,1,0,1,0,0,0,0,0.5,0.0,0.0,0.0,0.0,39.17,0.551,1,0,0,1,SAVE_ONLY,0,1,51.17
488,764,SOCIAL_EXPLORER,1,1,2,0,0,0,1,1,0,0,1,1.0,0.25,0.0,0.0,1.0,41.67,0.3838,1,0,0,0,NO,0,0,23.67
475,420,CAUTIOUS_INTROVERT,1,0,2,0,1,0,1,0,0,0,0,0.3333,0.0,0.0,0.0,0.0,24.17,0.0,1,0,0,0,NO,0,0,6.17
862,225,BUDGET_CONSCIOUS,0,2,2,1,0,0,1,0,0,0,0,0.5,0.0,0.0,0.0,0.0,21.67,0.2322,0,0,0,0,NO,0,0,3.67
176,512,SPONTANEOUS_ADVENTURER,1,0,0,0,1,1,1,1,1,0,0,0.5,0.1429,1.0,0.0,0.0,52.02,0.8461,0,0,0,0,YES,1,3,100.0
745,806,CAUTIOUS_INTROVERT,0,2,0,1,0,1,1,0,0,0,1,0.3333,0.0,0.0,0.0,1.0,35.0,0.2386,0,0,0,0,NO,0,0,17.0
676,751,CAUTIOUS_INTROVERT,1,0,0,0,1,1,1,2,1,0,0,0.3333,0.5,1.0,0.0,0.0,55.83,0.7216,1,1,52601,1,YES,1,3,100.0
512,215,SOCIAL_EXPLORER,0,0,1,1,1,0,1,0,0,0,0,0.3333,0.0,0.0,0.0,0.0,35.83,0.184,0,0,0,0,NO,0,0,17.83
857,932,SELECTIVE_PLANNER,0,1,0,1,0,1,1,1,1,1,1,0.5,0.25,1.0,1.0,1.0,69.17,0.6381,0,0,0,0,YES,0,2,91.17
299,884,CAUTIOUS_INTROVERT,0,1,0,1,0,1,1,1,1,1,0,1.0,0.2,1.0,1.0,0.0,73.17,0.6792,1,0,0,0,YES,0,2,95.17
203,737,SOCIAL_EXPLORER,1,1,0,0,0,1,1,2,1,1,0,1.0,0.5,0.5,1.0,0.0,68.33,0.949,1,1,61189,0,SUPER_LIKE,1,3,100.0
855,402,SELECTIVE_PLANNER,0,0,1,1,1,0,1,1,0,0,0,1.0,0.2,0.0,0.0,0.0,53.17,0.8067,1,1,54494,0,YES,1,3,100.0
662,186,BUDGET_CONSCIOUS,1,2,0,0,0,1,1,1,1,0,1,0.5,0.25,1.0,0.0,1.0,47.5,0.5703,1,0,0,0,NO,0,0,29.5
355,15,CAUTIOUS_INTROVERT,1,1,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,17.5,0.1827,0,0,0,0,NO,0,0,0.0
419,517,CAUTIOUS_INTROVERT,0,1,1,1,0,0,1,2,0,0,0,1.0,0.3333,0.0,0.0,0.0,50.0,0.787,1,1,50080,1,YES,1,3,100.0
796,26,SOCIAL_EXPLORER,1,0,1,0,1,0,1,2,0,0,1,1.0,0.3333,0.0,0.0,1.0,55.0,0.8128,0,0,0,1,YES,1,3,100.0
385,985,BUDGET_CONSCIOUS,1,0,1,0,1,0,1,2,1,1,0,0.5,0.4,1.0,1.0,0.0,61.33,0.7253,1,0,0,0,YES,1,3,100.0
229,456,SOCIAL_EXPLORER,0,1,0,1,0,1,1,1,0,1,0,0.5,0.1429,0.0,1.0,0.0,52.02,0.6992,1,0,0,1,YES,0,2,86.02
797,406,SPONTANEOUS_ADVENTURER,1,0,1,0,1,0,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0,43.33,0.759,1,1,40157,0,YES,1,3,100.0
744,28,SOCIAL_EXPLORER,1,1,1,0,0,0,1,1,0,0,0,0.5,0.1667,0.0,0.0,0.0,30.83,0.6555,1,1,36085,1,YES,0,2,85.46
475,113,CAUTIOUS_INTROVERT,0,1,0,1,0,1,2,1,0,0,0,1.0,0.25,0.0,0.0,0.0,54.17,0.4295,0,0,0,1,SAVE_ONLY,0,1,66.17
339,815,BUDGET_CONSCIOUS,1,0,2,0,1,0,1,2,1,0,1,1.0,0.2857,1.0,0.0,1.0,58.21,0.6823,1,1,45974,1,YES,0,2,100.0
370,830,BUDGET_CONSCIOUS,2,0,1,0,1,0,1,1,0,0,0,1.0,0.2,0.0,0.0,0.0,41.5,0.0405,0,0,0,0,NO,0,0,23.5
656,201,BUDGET_CONSCIOUS,0,0,1,1,1,0,1,0,0,0,1,0.5,0.0,0.0,0.0,1.0,44.17,0.65,1,1,35831,0,YES,0,2,86.71
99,858,BUDGET_CONSCIOUS,1,1,0,0,0,1,1,1,0,0,1,0.5,0.1667,0.0,0.0,1.0,41.67,0.4273,1,1,33102,0,NO,0,1,43.26
333,15,SOCIAL_EXPLORER,1,1,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,17.5,0.3672,1,0,0,0,NO,0,0,0.0
116,85,SELECTIVE_PLANNER,1,1,0,0,0,1,1,3,1,1,1,0.5,0.75,0.5,1.0,1.0,68.33,0.5528,1,1,36690,1,SAVE_ONLY,0,1,100.0
140,179,CAUTIOUS_INTROVERT,0,0,1,1,1,0,1,2,1,1,0,1.0,0.6667,1.0,1.0,0.0,82.5,0.9224,1,1,62230,0,YES,1,3,100.0
221,451,SOCIAL_EXPLORER,1,0,1,0,1,0,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0,43.33,0.7679,1,0,0,1,YES,1,3,100.0
242,183,SPONTANEOUS_ADVENTURER,1,0,1,0,1,0,1,2,1,0,1,0.3333,0.4,0.5,0.0,1.0,48.0,0.7025,1,1,47729,0,YES,1,3,100.0
883,538,SOCIAL_EXPLORER,0,1,0,1,0,1,1,1,0,0,0,0.5,0.1667,0.0,0.0,0.0,42.5,0.493,1,1,38255,1,SAVE_ONLY,0,1,75.89
73,721,BUDGET_CONSCIOUS,1,0,1,0,1,0,1,0,0,0,0,0.3333,0.0,0.0,0.0,0.0,30.0,0.3063,0,0,0,0,NO,0,0,12.0
738,363,SELECTIVE_PLANNER,1,1,1,0,0,0,1,0,0,0,0,0.5,0.0,0.0,0.0,0.0,27.5,0.1409,0,0,0,0,NO,0,0,9.5
898,866,BUDGET_CONSCIOUS,0,1,1,1,0,0,1,0,0,0,0,0.5,0.0,0.0,0.0,0.0,33.33,0.6325,1,1,40821,0,YES,0,2,77.62
498,245,SOCIAL_EXPLORER,1,0,1,0,1,0,1,1,0,0,0,0.5,0.2,0.0,0.0,0.0,37.33,0.6401,1,1,39145,0,YES,0,2,81.03
383,682,BUDGET_CONSCIOUS,2,1,2,0,0,0,2,2,1,1,0,0.6667,0.6667,0.5,1.0,0.0,47.5,0.1457,0,0,0,0,NO,0,0,29.5
921,568,SPONTANEOUS_ADVENTURER,1,1,1,0,0,0,1,1,0,0,0,0.5,0.1667,0.0,0.0,0.0,30.83,0.4618,1,0,0,1,SAVE_ONLY,0,1,42.83
90,796,SOCIAL_EXPLORER,0,1,0,1,0,1,1,2,0,0,1,1.0,0.3333,0.0,0.0,1.0,60.83,0.6607,0,0,0,1,YES,0,2,94.83
696,612,SOCIAL_EXPLORER,1,1,1,0,0,0,1,1,0,1,0,1.0,0.1667,0.0,1.0,0.0,50.83,0.6894,1,0,0,0,YES,0,2,72.83
455,83,SELECTIVE_PLANNER,2,1,0,0,0,1,1,0,0,0,1,0.5,0.0,0.0,0.0,1.0,32.5,0.0479,0,0,0,0,NO,0,0,14.5
852,63,SOCIAL_EXPLORER,1,0,1,0,1,0,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0,43.33,0.6422,0,0,0,0,YES,0,2,65.33
961,232,BUDGET_CONSCIOUS,0,1,1,1,0,0,1,2,1,0,1,0.5,0.3333,1.0,0.0,1.0,55.0,0.6551,1,1,45118,0,YES,0,2,100.0
79,805,SPONTANEOUS_ADVENTURER,1,0,0,0,1,1,1,2,1,0,1,0.5,0.5,0.5,0.0,1.0,59.17,0.7679,1,1,45512,1,YES,1,3,100.0
282,51,BUDGET_CONSCIOUS,0,0,1,1,1,0,1,0,1,0,0,1.0,0.0,0.5,0.0,0.0,54.17,0.6646,1,0,0,1,YES,0,2,88.17
95,434,CAUTIOUS_INTROVERT,0,1,1,1,0,0,1,2,2,1,1,0.5,0.4,1.0,1.0,1.0,66.33,0.6755,1,0,0,0,YES,0,2,88.33
452,213,SELECTIVE_PLANNER,1,2,0,0,0,1,1,1,0,0,0,0.5,0.1429,0.0,0.0,0.0,30.36,0.2214,0,0,0,0,NO,0,0,12.36
672,133,CAUTIOUS_INTROVERT,1,0,0,0,1,1,1,1,0,0,0,0.5,0.1667,0.0,0.0,0.0,42.5,0.2892,1,1,27096,0,NO,0,1,41.98
509,335,SOCIAL_EXPLORER,0,0,1,1,1,0,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0,49.17,0.6,1,1,37676,1,SAVE_ONLY,0,1,82.36
70,46,SELECTIVE_PLANNER,1,1,1,0,0,0,1,0,0,0,0,0.3333,0.0,0.0,0.0,0.0,24.17,0.0,1,0,0,0,NO,0,0,6.17
931,956,SPONTANEOUS_ADVENTURER,1,1,0,0,0,1,1,3,0,0,0,1.0,0.6,0.0,0.0,0.0,55.33,0.6894,0,0,0,0,YES,0,2,77.33
701,414,BUDGET_CONSCIOUS,0,0,1,1,1,0,1,1,1,1,1,1.0,0.3333,1.0,1.0,1.0,80.83,0.9875,1,1,61897,0,YES,1,3,100.0
665,846,SOCIAL_EXPLORER,1,2,0,0,0,1,1,1,0,1,1,1.0,0.25,0.0,1.0,1.0,57.5,0.6581,1,1,45196,0,YES,0,2,100.0
627,990,SOCIAL_EXPLORER,1,1,1,0,0,0,1,1,0,0,0,0.5,0.2,0.0,0.0,0.0,31.5,0.6599,0,0,0,0,YES,0,2,53.5
456,812,SOCIAL_EXPLORER,2,0,1,0,1,0,1,1,1,0,0,1.0,0.1667,0.3333,0.0,0.0,44.17,0.7466,1,1,51329,0,YES,1,3,100.0
341,197,CAUTIOUS_INTROVERT,2,1,2,0,0,0,1,0,0,0,0,0.3333,0.0,0.0,0.0,0.0,12.5,0.0,0,0,0,0,NO,0,0,0.0
700,411,SOCIAL_EXPLORER,2,1,0,0,0,1,1,0,0,0,0,0.3333,0.0,0.0,0.0,0.0,24.17,0.4093,1,0,0,0,NO,0,0,6.17
885,169,BUDGET_CONSCIOUS,2,1,0,0,0,1,1,2,1,0,0,0.3333,0.4,1.0,0.0,0.0,42.17,0.088,1,0,0,0,NO,0,0,24.17
90,60,SOCIAL_EXPLORER,1,0,1,0,1,0,1,2,1,0,1,1.0,0.4,0.3333,0.0,1.0,59.67,0.685,1,1,44665,0,YES,0,2,100.0
757,968,SOCIAL_EXPLORER,0,0,0,1,1,1,1,0,0,1,0,0.3333,0.0,0.0,1.0,0.0,51.67,0.6414,1,1,44469,1,YES,0,2,100.0
148,761,SELECTIVE_PLANNER,1,1,1,0,0,0,1,0,0,0,0,0.5,0.0,0.0,0.0,0.0,27.5,0.1784,0,0,0,0,NO,0,0,9.5
968,844,SOCIAL_EXPLORER,0,1,0,1,0,1,1,3,0,0,1,0.5,0.6,0.0,0.0,1.0,56.17,0.7269,1,1,42684,1,YES,1,3,100.0
725,402,SPONTANEOUS_ADVENTURER,1,2,1,0,0,0,1,1,1,0,1,1.0,0.2,0.5,0.0,1.0,45.67,0.6228,1,0,0,0,YES,0,2,67.67
393,539,CAUTIOUS_INTROVERT,2,0,0,0,1,1,1,2,1,0,0,0.5,0.4,1.0,0.0,0.0,51.33,0.5284,0,0,0,1,SAVE_ONLY,0,1,63.33
732,96,BUDGET_CONSCIOUS,0,0,0,1,1,1,1,1,0,0,0,1.0,0.2,0.0,0.0,0.0,59.0,0.728,1,0,0,1,YES,1,3,100.0
245,613,CAUTIOUS_INTROVERT,1,1,1,0,0,0,1,3,0,1,0,0.5,0.75,0.0,1.0,0.0,52.5,0.3571,0,0,0,0,NO,0,0,34.5
993,562,SOCIAL_EXPLORER,0,2,0,1,0,1,1,2,1,0,1,1.0,0.3333,0.5,0.0,1.0,60.0,0.6866,0,0,0,0,YES,0,2,82.0
719,757,SPONTANEOUS_ADVENTURER,1,1,1,0,0,0,1,0,1,1,0,0.3333,0.0,1.0,1.0,0.0,44.17,0.4914,1,0,0,0,NO,0,0,26.17
355,58,CAUTIOUS_INTROVERT,1,0,0,0,1,1,1,2,1,0,0,1.0,0.4,0.5,0.0,0.0,62.17,0.8283,1,0,0,0,YES,1,3,100.0
30,168,CAUTIOUS_INTROVERT,1,1,2,0,0,0,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0,31.67,0.1969,0,0,0,0,NO,0,0,13.67
411,184,BUDGET_CONSCIOUS,2,2,1,0,0,0,1,1,2,1,0,0.5,0.1667,1.0,1.0,0.0,39.17,0.0608,0,0,0,0,NO,0,0,21.17
575,402,SPONTANEOUS_ADVENTURER,0,1,1,1,0,0,1,2,1,1,0,0.5,0.5,0.5,1.0,0.0,58.33,0.6379,1,0,0,1,YES,0,2,92.33
867,469,BUDGET_CONSCIOUS,0,2,0,1,0,1,1,2,1,0,0,1.0,0.3333,1.0,0.0,0.0,60.0,0.6985,1,1,47504,1,YES,0,2,100.0
622,260,SPONTANEOUS_ADVENTURER,1,0,1,0,1,0,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0,43.33,0.6611,1,1,39813,1,YES,0,2,99.26
543,39,CAUTIOUS_INTROVERT,1,1,2,0,0,0,1,3,2,1,1,1.0,0.6,1.0,1.0,1.0,68.67,0.4901,1,1,25910,0,NO,0,1,67.74
587,858,SOCIAL_EXPLORER,0,1,0,1,0,1,1,1,1,0,0,0.3333,0.1667,0.5,0.0,0.0,44.17,0.6758,1,1,37920,0,YES,0,2,87.44
252,517,SOCIAL_EXPLORER,0,1,1,1,0,0,1,2,1,0,0,0.5,0.3333,1.0,0.0,0.0,50.0,0.679,1,1,37650,1,YES,0,2,100.0
452,195,SELECTIVE_PLANNER,1,0,1,0,1,0,1,2,0,0,0,1.0,0.3333,0.0,0.0,0.0,50.0,0.6627,1,1,47157,0,YES,0,2,96.5
969,632,CAUTIOUS_INTROVERT,1,1,1,0,0,0,1,1,0,0,0,0.3333,0.1429,0.0,0.0,0.0,27.02,0.1882,1,0,0,0,NO,0,0,9.02
626,527,SOCIAL_EXPLORER,1,2,0,0,0,1,1,2,1,0,0,1.0,0.6667,0.3333,0.0,0.0,54.17,0.6568,1,1,41590,0,YES,0,2,98.73
190,647,SOCIAL_EXPLORER,0,0,0,1,1,1,1,1,1,0,0,1.0,0.2,0.5,0.0,0.0,64.0,0.8019,1,0,0,0,YES,1,3,100.0
349,126,SOCIAL_EXPLORER,1,1,2,0,0,0,1,1,1,1,0,1.0,0.2,1.0,1.0,0.0,55.67,0.3636,1,0,0,0,NO,0,0,37.67
641,802,SPONTANEOUS_ADVENTURER,1,0,0,0,1,1,1,2,1,0,0,0.5,0.2857,1.0,0.0,0.0,54.88,0.684,0,0,0,0,YES,0,2,76.88
372,715,SOCIAL_EXPLORER,0,1,0,1,0,1,1,1,0,0,0,0.5,0.1667,0.0,0.0,0.0,42.5,0.7568,1,1,44460,1,YES,1,3,100.0
844,756,SOCIAL_EXPLORER,0,0,0,1,1,1,1,1,0,0,1,0.5,0.1667,0.0,0.0,1.0,53.33,0.6535,1,0,0,1,YES,0,2,87.33
669,1009,SOCIAL_EXPLORER,1,2,2,0,0,0,1,0,0,0,0,0.5,0.0,0.0,0.0,0.0,15.83,0.0538,0,0,0,0,NO,0,0,0.0
55,758,SELECTIVE_PLANNER,0,1,1,1,0,0,1,2,1,0,1,1.0,0.3333,0.5,0.0,1.0,60.0,0.3098,0,0,0,0,NO,0,0,42.0
832,250,CAUTIOUS_INTROVERT,1,0,0,0,1,1,1,2,1,1,0,0.5,0.4,1.0,1.0,0.0,67.17,0.9277,1,1,52044,1,YES,1,3,100.0
647,916,SOCIAL_EXPLORER,1,1,1,0,0,0,1,1,1,0,1,0.5,0.2,0.5,0.0,1.0,41.5,0.6576,0,0,0,0,YES,0,2,63.5
770,462,CAUTIOUS_INTROVERT,1,0,1,0,1,0,1,2,0,0,1,0.5,0.6667,0.0,0.0,1.0,51.67,0.655,0,0,0,1,YES,0,2,85.67
567,930,BUDGET_CONSCIOUS,1,1,0,0,0,1,1,1,0,1,1,1.0,0.1429,0.0,1.0,1.0,61.19,0.6245,1,1,38617,1,YES,0,2,100.0
300,630,SOCIAL_EXPLORER,2,2,1,0,0,0,1,2,1,0,1,1.0,0.6667,0.5,0.0,1.0,49.17,0.7806,1,1,54944,1,YES,1,3,100.0
493,404,SPONTANEOUS_ADVENTURER,0,2,0,1,0,1,1,1,1,0,1,0.5,0.2,0.5,0.0,1.0,47.33,0.6941,1,1,45924,0,YES,0,2,93.4
39,528,SOCIAL_EXPLORER,1,0,2,0,1,0,1,1,2,1,0,1.0,0.1667,1.0,1.0,0.0,60.83,0.5034,1,0,0,0,NO,0,0,42.83
817,644,SOCIAL_EXPLORER,1,0,2,0,1,0,1,1,1,1,0,1.0,0.2,1.0,1.0,0.0,61.5,0.6767,1,1,46601,0,YES,0,2,100.0
548,740,CAUTIOUS_INTROVERT,1,1,1,0,0,0,1,1,0,0,0,0.5,0.1667,0.0,0.0,0.0,30.83,0.277,1,1,25571,0,NO,0,1,29.78
829,177,SOCIAL_EXPLORER,1,0,0,0,1,1,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0,49.17,0.6733,0,0,0,1,YES,0,2,83.17
511,733,SOCIAL_EXPLORER,0,1,0,1,0,1,1,0,0,0,0,0.3333,0.0,0.0,0.0,0.0,35.83,0.6725,1,1,43677,0,YES,0,2,81.12
386,250,BUDGET_CONSCIOUS,2,0,2,0,1,0,1,1,1,1,1,0.3333,0.2,1.0,1.0,1.0,47.33,0.0,1,1,6314,0,NO,0,0,39.54
729,231,SOCIAL_EXPLORER,1,1,1,0,0,0,1,0,0,0,1,1.0,0.0,0.0,0.0,1.0,42.5,0.6453,0,0,0,1,YES,0,2,76.5
406,925,CAUTIOUS_INTROVERT,1,0,1,0,1,0,1,2,0,0,1,1.0,0.5,0.0,0.0,1.0,58.33,0.6579,0,0,0,1,YES,0,2,92.33
21,859,SELECTIVE_PLANNER,1,2,0,0,0,1,1,1,1,1,0,1.0,0.3333,0.5,1.0,0.0,59.17,0.4406,1,1,36434,1,SAVE_ONLY,0,1,91.92
338,231,SOCIAL_EXPLORER,2,0,0,0,1,1,1,0,0,0,0,0.5,0.0,0.0,0.0,0.0,33.33,0.6299,1,1,37869,0,YES,0,2,76.58
603,1006,CAUTIOUS_INTROVERT,0,1,1,1,0,0,1,0,0,0,0,0.5,0.0,0.0,0.0,0.0,33.33,0.3745,1,0,0,0,NO,0,0,15.33
589,409,SOCIAL_EXPLORER,1,0,2,0,1,0,1,0,0,0,1,0.5,0.0,0.0,0.0,1.0,32.5,0.3755,0,0,0,0,NO,0,0,14.5
356,437,SPONTANEOUS_ADVENTURER,0,1,0,1,0,1,1,2,1,1,0,0.3333,0.3333,1.0,1.0,0.0,62.5,0.9781,1,1,65231,1,YES,1,3,100.0
599,366,SELECTIVE_PLANNER,0,0,0,1,1,1,1,1,1,0,1,0.3333,0.1667,0.5,0.0,1.0,55.0,0.8022,1,1,43420,1,YES,1,3,100.0
504,742,SELECTIVE_PLANNER,0,0,0,1,1,1,1,3,1,0,1,0.5,1.0,1.0,0.0,1.0,80.0,1.0,1,1,64313,1,YES,1,3,100.0
88,943,CAUTIOUS_INTROVERT,1,1,1,0,0,0,1,0,1,1,0,0.5,0.0,0.5,1.0,0.0,42.5,0.4088,1,1,23727,0,NO,0,1,40.8
786,115,BUDGET_CONSCIOUS,2,2,0,0,0,1,1,2,1,0,1,1.0,0.3333,0.5,0.0,1.0,48.33,0.0258,0,0,0,0,NO,0,0,30.33
628,739,SOCIAL_EXPLORER,2,1,1,0,0,0,1,1,0,1,0,0.3333,0.1667,0.0,1.0,0.0,31.67,0.3394,1,1,26110,0,NO,0,1,30.81
350,807,SOCIAL_EXPLORER,0,1,1,1,0,0,1,0,0,0,0,0.5,0.0,0.0,0.0,0.0,33.33,0.5647,1,1,31343,1,SAVE_ONLY,0,1,64.3
77,874,CAUTIOUS_INTROVERT,0,0,1,1,1,0,1,1,0,0,0,0.5,0.1667,0.0,0.0,0.0,42.5,0.3776,1,0,0,0,NO,0,0,24.5
81,999,SOCIAL_EXPLORER,1,0,0,0,1,1,1,1,1,1,0,0.5,0.25,1.0,1.0,0.0,64.17,0.8213,1,1,48677,0,SUPER_LIKE,1,3,100.0
824,226,SOCIAL_EXPLORER,1,2,1,0,0,0,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0,31.67,0.6481,1,1,42542,1,YES,0,2,88.56
922,760,SOCIAL_EXPLORER,1,2,0,0,0,1,1,0,0,0,0,0.5,0.0,0.0,0.0,0.0,27.5,0.6205,1,0,0,0,YES,0,2,49.5
821,615,SOCIAL_EXPLORER,1,1,1,0,0,0,1,2,1,1,1,0.3333,0.4,0.5,1.0,1.0,52.17,0.3595,0,0,0,0,NO,0,0,34.17
953,234,SPONTANEOUS_ADVENTURER,2,0,0,0,1,1,1,1,1,0,0,0.3333,0.1667,0.3333,0.0,0.0,36.67,0.7632,1,1,54090,1,YES,1,3,100.0
761,480,SOCIAL_EXPLORER,1,0,1,0,1,0,1,1,1,1,1,0.3333,0.2,0.3333,1.0,1.0,52.33,0.6841,1,0,0,1,YES,0,2,86.33
497,477,BUDGET_CONSCIOUS,1,1,1,0,0,0,1,2,1,1,1,1.0,0.5,1.0,1.0,1.0,72.5,0.6996,1,1,37340,1,YES,0,2,100.0
953,746,SPONTANEOUS_ADVENTURER,0,1,1,1,0,0,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0,43.33,0.6232,1,1,41961,1,YES,0,2,100.0
465,128,SELECTIVE_PLANNER,0,0,1,1,1,0,1,2,1,0,0,0.5,0.4,0.5,0.0,0.0,52.17,0.7517,1,1,53872,0,YES,1,3,100.0
82,870,BUDGET_CONSCIOUS,0,1,0,1,0,1,1,2,1,0,0,0.5,0.3333,0.5,0.0,0.0,50.83,0.6079,0,0,0,1,SAVE_ONLY,0,1,62.83
26,825,SELECTIVE_PLANNER,1,1,0,0,0,1,1,1,0,0,0,1.0,0.1429,0.0,0.0,0.0,46.19,0.3823,0,0,0,0,NO,0,0,28.19
978,997,BUDGET_CONSCIOUS,0,0,2,1,1,0,1,3,1,1,1,0.3333,0.5,0.5,1.0,1.0,60.0,0.8385,1,1,56495,0,SUPER_LIKE,1,3,100.0
57,749,CAUTIOUS_INTROVERT,0,0,2,1,1,0,1,2,1,0,1,0.5,0.5,1.0,0.0,1.0,58.33,0.678,1,0,0,1,YES,0,2,92.33
439,653,BUDGET_CONSCIOUS,0,0,0,1,1,1,1,1,1,0,0,0.5,0.1429,1.0,0.0,0.0,57.86,0.6783,0,0,0,0,YES,0,2,79.86
161,307,SPONTANEOUS_ADVENTURER,0,0,1,1,1,0,1,1,0,1,0,0.3333,0.25,0.0,1.0,0.0,50.83,0.8931,1,1,50966,1,SUPER_LIKE,1,3,100.0
562,641,SOCIAL_EXPLORER,0,1,1,1,0,0,1,3,1,0,0,1.0,0.6,1.0,0.0,0.0,65.33,0.8934,1,1,61467,0,SUPER_LIKE,1,3,100.0
628,682,PASSIVE_BROWSER,0,1,1,1,0,0,2,1,1,1,1,0.6667,0.1429,0.5,1.0,1.0,59.52,0.4114,1,1,34164,0,NO,0,1,61.48
86,933,SOCIAL_EXPLORER,1,0,1,0,1,0,1,0,0,0,0,0.5,0.0,0.0,0.0,0.0,33.33,0.4847,0,0,0,0,NO,0,0,15.33
247,293,SOCIAL_EXPLORER,1,1,1,0,0,0,1,0,0,1,0,1.0,0.0,0.0,1.0,0.0,47.5,0.5622,1,1,31880,1,SAVE_ONLY,0,1,78.66
183,546,CAUTIOUS_INTROVERT,1,0,0,0,1,1,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0,49.17,0.3693,0,0,0,0,NO,0,0,31.17
699,171,SPONTANEOUS_ADVENTURER,1,0,1,0,1,0,1,0,0,0,1,0.5,0.0,0.0,0.0,1.0,38.33,0.5311,0,0,0,1,SAVE_ONLY,0,1,50.33
765,654,BUDGET_CONSCIOUS,0,2,1,1,0,0,1,1,1,1,1,0.25,0.25,1.0,1.0,1.0,52.5,0.7851,1,1,42135,1,YES,1,3,100.0
970,858,SOCIAL_EXPLORER,0,1,0,1,0,1,1,1,1,0,0,0.5,0.1667,0.5,0.0,0.0,47.5,0.6862,1,0,0,1,YES,0,2,81.5
649,363,BUDGET_CONSCIOUS,0,1,0,1,0,1,1,0,0,0,1,0.5,0.0,0.0,0.0,1.0,44.17,0.5505,0,0,0,0,NO,0,0,26.17
186,35,SOCIAL_EXPLORER,1,1,2,0,0,0,1,0,0,1,0,0.5,0.0,0.0,1.0,0.0,31.67,0.3763,1,0,0,0,NO,0,0,13.67
